partner_id,sku_id,category,price,lead_time_weeks,week,sales_units,weekofyear,year,sales_units_lag_1,sales_units_lag_2,sales_units_lag_3,sales_units_lag_4,sales_units_rollmean_4,sales_units_rollmean_8
P1,S003,dresses,67,3,2023-04-24,30,17,2023,0.0,28.0,46.0,52.0,26.0,32.0
P1,S003,dresses,67,3,2023-05-01,27,18,2023,30.0,0.0,28.0,46.0,21.25,30.0
P1,S003,dresses,67,3,2023-05-08,31,19,2023,27.0,30.0,0.0,28.0,22.0,33.125
P1,S003,dresses,67,3,2023-05-15,41,20,2023,31.0,27.0,30.0,0.0,32.25,31.875
P1,S003,dresses,67,3,2023-05-22,35,21,2023,41.0,31.0,27.0,30.0,33.5,29.75
P1,S003,dresses,67,3,2023-05-29,35,22,2023,35.0,41.0,31.0,27.0,35.5,28.375
P1,S003,dresses,67,3,2023-06-05,26,23,2023,35.0,35.0,41.0,31.0,34.25,28.125
P1,S003,dresses,67,3,2023-06-12,10,24,2023,26.0,35.0,35.0,41.0,26.5,29.375
P1,S003,dresses,67,3,2023-06-19,49,25,2023,10.0,26.0,35.0,35.0,30.0,31.75
P1,S003,dresses,67,3,2023-06-26,11,26,2023,49.0,10.0,26.0,35.0,24.0,29.75
P1,S003,dresses,67,3,2023-07-03,35,27,2023,11.0,49.0,10.0,26.0,26.25,30.25
P1,S003,dresses,67,3,2023-07-10,14,28,2023,35.0,11.0,49.0,10.0,27.25,26.875
P1,S003,dresses,67,3,2023-07-17,22,29,2023,14.0,35.0,11.0,49.0,20.5,25.25
P1,S003,dresses,67,3,2023-07-24,15,30,2023,22.0,14.0,35.0,11.0,21.5,22.75
P1,S003,dresses,67,3,2023-07-31,25,31,2023,15.0,22.0,14.0,35.0,19.0,22.625
P1,S003,dresses,67,3,2023-08-07,29,32,2023,25.0,15.0,22.0,14.0,22.75,25.0
P1,S003,dresses,67,3,2023-08-14,18,33,2023,29.0,25.0,15.0,22.0,21.75,21.125
P1,S003,dresses,67,3,2023-08-21,30,34,2023,18.0,29.0,25.0,15.0,25.5,23.5
P1,S003,dresses,67,3,2023-08-28,11,35,2023,30.0,18.0,29.0,25.0,22.0,20.5
P1,S003,dresses,67,3,2023-09-04,20,36,2023,11.0,30.0,18.0,29.0,19.75,21.25
P1,S003,dresses,67,3,2023-09-11,11,37,2023,20.0,11.0,30.0,18.0,18.0,19.875
P1,S003,dresses,67,3,2023-09-18,10,38,2023,11.0,20.0,11.0,30.0,13.0,19.25
P1,S003,dresses,67,3,2023-09-25,2,39,2023,10.0,11.0,20.0,11.0,10.75,16.375
P1,S003,dresses,67,3,2023-10-02,18,40,2023,2.0,10.0,11.0,20.0,10.25,15.0
P1,S003,dresses,67,3,2023-10-09,10,41,2023,18.0,2.0,10.0,11.0,10.0,14.0
P1,S003,dresses,67,3,2023-10-16,0,42,2023,10.0,18.0,2.0,10.0,7.5,10.25
P1,S003,dresses,67,3,2023-10-23,7,43,2023,0.0,10.0,18.0,2.0,8.75,9.75
P1,S003,dresses,67,3,2023-10-30,23,44,2023,7.0,0.0,10.0,18.0,10.0,10.125
P1,S003,dresses,67,3,2023-11-06,27,45,2023,23.0,7.0,0.0,10.0,14.25,12.125
P1,S003,dresses,67,3,2023-11-13,19,46,2023,27.0,23.0,7.0,0.0,19.0,13.25
P1,S003,dresses,67,3,2023-11-20,22,47,2023,19.0,27.0,23.0,7.0,22.75,15.75
P1,S003,dresses,67,3,2023-11-27,1,48,2023,22.0,19.0,27.0,23.0,17.25,13.625
P1,S003,dresses,67,3,2023-12-04,0,49,2023,1.0,22.0,19.0,27.0,10.5,12.375
P1,S003,dresses,67,3,2023-12-11,0,50,2023,0.0,1.0,22.0,19.0,5.75,12.375
P1,S003,dresses,67,3,2023-12-18,38,51,2023,0.0,0.0,1.0,22.0,9.75,16.25
P1,S003,dresses,67,3,2023-12-25,15,52,2023,38.0,0.0,0.0,1.0,13.25,15.25
P1,S004,shoes,80,2,2022-01-31,12,5,2022,9.0,43.0,7.0,26.0,17.75,19.4
P1,S004,shoes,80,2,2022-02-07,28,6,2022,12.0,9.0,43.0,7.0,23.0,20.833333333333332
P1,S004,shoes,80,2,2022-02-14,47,7,2022,28.0,12.0,9.0,43.0,24.0,24.571428571428573
P1,S004,shoes,80,2,2022-02-21,37,8,2022,47.0,28.0,12.0,9.0,31.0,26.125
P1,S004,shoes,80,2,2022-02-28,31,9,2022,37.0,47.0,28.0,12.0,35.75,26.75
P1,S004,shoes,80,2,2022-03-07,44,10,2022,31.0,37.0,47.0,28.0,39.75,31.375
P1,S004,shoes,80,2,2022-03-14,26,11,2022,44.0,31.0,37.0,47.0,34.5,29.25
P1,S004,shoes,80,2,2022-03-21,0,12,2022,26.0,44.0,31.0,37.0,25.25,28.125
P1,S004,shoes,80,2,2022-03-28,44,13,2022,0.0,26.0,44.0,31.0,28.5,32.125
P1,S004,shoes,80,2,2022-04-04,6,14,2022,44.0,0.0,26.0,44.0,19.0,29.375
P1,S004,shoes,80,2,2022-04-11,32,15,2022,6.0,44.0,0.0,26.0,20.5,27.5
P1,S004,shoes,80,2,2022-04-18,0,16,2022,32.0,6.0,44.0,0.0,20.5,22.875
P1,S004,shoes,80,2,2022-04-25,33,17,2022,0.0,32.0,6.0,44.0,17.75,23.125
P1,S004,shoes,80,2,2022-05-02,36,18,2022,33.0,0.0,32.0,6.0,25.25,22.125
P1,S004,shoes,80,2,2022-05-09,3,19,2022,36.0,33.0,0.0,32.0,18.0,19.25
P1,S004,shoes,80,2,2022-05-16,6,20,2022,3.0,36.0,33.0,0.0,19.5,20.0
P1,S004,shoes,80,2,2022-05-23,22,21,2022,6.0,3.0,36.0,33.0,16.75,17.25
P1,S004,shoes,80,2,2022-05-30,17,22,2022,22.0,6.0,3.0,36.0,12.0,18.625
P1,S004,shoes,80,2,2022-06-06,22,23,2022,17.0,22.0,6.0,3.0,16.75,17.375
P1,S004,shoes,80,2,2022-06-13,31,24,2022,22.0,17.0,22.0,6.0,23.0,21.25
P1,S004,shoes,80,2,2022-06-20,37,25,2022,31.0,22.0,17.0,22.0,26.75,21.75
P1,S004,shoes,80,2,2022-06-27,10,26,2022,37.0,31.0,22.0,17.0,25.0,18.5
P1,S004,shoes,80,2,2022-07-04,5,27,2022,10.0,37.0,31.0,22.0,20.75,18.75
P1,S004,shoes,80,2,2022-07-11,34,28,2022,5.0,10.0,37.0,31.0,21.5,22.25
P1,S004,shoes,80,2,2022-07-18,8,29,2022,34.0,5.0,10.0,37.0,14.25,20.5
P1,S004,shoes,80,2,2022-07-25,51,30,2022,8.0,34.0,5.0,10.0,24.5,24.75
P1,S004,shoes,80,2,2022-08-01,22,31,2022,51.0,8.0,34.0,5.0,28.75,24.75
P1,S004,shoes,80,2,2022-08-08,6,32,2022,22.0,51.0,8.0,34.0,21.75,21.625
P1,S004,shoes,80,2,2022-08-15,35,33,2022,6.0,22.0,51.0,8.0,28.5,21.375
P1,S004,shoes,80,2,2022-08-22,27,34,2022,35.0,6.0,22.0,51.0,22.5,23.5
P1,S004,shoes,80,2,2022-08-29,19,35,2022,27.0,35.0,6.0,22.0,21.75,25.25
P1,S004,shoes,80,2,2022-09-05,27,36,2022,19.0,27.0,35.0,6.0,27.0,24.375
P1,S004,shoes,80,2,2022-09-12,11,37,2022,27.0,19.0,27.0,35.0,21.0,24.75
P1,S004,shoes,80,2,2022-09-19,14,38,2022,11.0,27.0,19.0,27.0,17.75,20.125
P1,S004,shoes,80,2,2022-09-26,5,39,2022,14.0,11.0,27.0,19.0,14.25,18.0
P1,S004,shoes,80,2,2022-10-03,36,40,2022,5.0,14.0,11.0,27.0,16.5,21.75
P1,S004,shoes,80,2,2022-10-10,29,41,2022,36.0,5.0,14.0,11.0,21.0,21.0
P1,S004,shoes,80,2,2022-10-17,16,42,2022,29.0,36.0,5.0,14.0,21.5,19.625
P1,S004,shoes,80,2,2022-10-24,0,43,2022,16.0,29.0,36.0,5.0,20.25,17.25
P1,S004,shoes,80,2,2022-10-31,10,44,2022,0.0,16.0,29.0,36.0,13.75,15.125
P1,S004,shoes,80,2,2022-11-07,0,45,2022,10.0,0.0,16.0,29.0,6.5,13.75
P1,S004,shoes,80,2,2022-11-14,31,46,2022,0.0,10.0,0.0,16.0,10.25,15.875
P1,S004,shoes,80,2,2022-11-21,4,47,2022,31.0,0.0,10.0,0.0,11.25,15.75
P1,S004,shoes,80,2,2022-11-28,36,48,2022,4.0,31.0,0.0,10.0,17.75,15.75
P1,S004,shoes,80,2,2022-12-05,42,49,2022,36.0,4.0,31.0,0.0,28.25,17.375
P1,S004,shoes,80,2,2022-12-12,24,50,2022,42.0,36.0,4.0,31.0,26.5,18.375
P1,S004,shoes,80,2,2022-12-19,43,51,2022,24.0,42.0,36.0,4.0,36.25,23.75
P1,S004,shoes,80,2,2022-12-26,36,52,2022,43.0,24.0,42.0,36.0,36.25,27.0
P1,S004,shoes,80,2,2023-01-02,49,1,2023,36.0,43.0,24.0,42.0,38.0,33.125
P1,S004,shoes,80,2,2023-01-09,24,2,2023,49.0,36.0,43.0,24.0,38.0,32.25
P1,S004,shoes,80,2,2023-01-16,35,3,2023,24.0,49.0,36.0,43.0,36.0,36.125
P1,S004,shoes,80,2,2023-01-23,39,4,2023,35.0,24.0,49.0,36.0,36.75,36.5
P1,S004,shoes,80,2,2023-01-30,17,5,2023,39.0,35.0,24.0,49.0,28.75,33.375
P1,S004,shoes,80,2,2023-02-06,37,6,2023,17.0,39.0,35.0,24.0,32.0,35.0
P1,S004,shoes,80,2,2023-02-13,38,7,2023,37.0,17.0,39.0,35.0,32.75,34.375
P1,S004,shoes,80,2,2023-02-20,0,8,2023,38.0,37.0,17.0,39.0,23.0,29.875
P1,S004,shoes,80,2,2023-02-27,15,9,2023,0.0,38.0,37.0,17.0,22.5,25.625
P1,S004,shoes,80,2,2023-03-06,39,10,2023,15.0,0.0,38.0,37.0,23.0,27.5
P1,S004,shoes,80,2,2023-03-13,21,11,2023,39.0,15.0,0.0,38.0,18.75,25.75
P1,S004,shoes,80,2,2023-03-20,49,12,2023,21.0,39.0,15.0,0.0,31.0,27.0
P1,S004,shoes,80,2,2023-03-27,22,13,2023,49.0,21.0,39.0,15.0,32.75,27.625
P1,S004,shoes,80,2,2023-04-03,18,14,2023,22.0,49.0,21.0,39.0,27.5,25.25
P1,S004,shoes,80,2,2023-04-10,62,15,2023,18.0,22.0,49.0,21.0,37.75,28.25
P1,S004,shoes,80,2,2023-04-17,23,16,2023,62.0,18.0,22.0,49.0,31.25,31.125
P1,S004,shoes,80,2,2023-04-24,15,17,2023,23.0,62.0,18.0,22.0,29.5,31.125
P1,S004,shoes,80,2,2023-05-01,6,18,2023,15.0,23.0,62.0,18.0,26.5,27.0
P1,S004,shoes,80,2,2023-05-08,5,19,2023,6.0,15.0,23.0,62.0,12.25,25.0
P1,S004,shoes,80,2,2023-05-15,51,20,2023,5.0,6.0,15.0,23.0,19.25,25.25
P1,S004,shoes,80,2,2023-05-22,29,21,2023,51.0,5.0,6.0,15.0,22.75,26.125
P1,S004,shoes,80,2,2023-05-29,45,22,2023,29.0,51.0,5.0,6.0,32.5,29.5
P1,S004,shoes,80,2,2023-06-05,0,23,2023,45.0,29.0,51.0,5.0,31.25,21.75
P1,S004,shoes,80,2,2023-06-12,41,24,2023,0.0,45.0,29.0,51.0,28.75,24.0
P1,S004,shoes,80,2,2023-06-19,26,25,2023,41.0,0.0,45.0,29.0,28.0,25.375
P1,S004,shoes,80,2,2023-06-26,48,26,2023,26.0,41.0,0.0,45.0,28.75,30.625
P1,S004,shoes,80,2,2023-07-03,17,27,2023,48.0,26.0,41.0,0.0,33.0,32.125
P1,S004,shoes,80,2,2023-07-10,42,28,2023,17.0,48.0,26.0,41.0,33.25,31.0
P1,S004,shoes,80,2,2023-07-17,40,29,2023,42.0,17.0,48.0,26.0,36.75,32.375
P1,S004,shoes,80,2,2023-07-24,11,30,2023,40.0,42.0,17.0,48.0,27.5,28.125
P1,S004,shoes,80,2,2023-07-31,30,31,2023,11.0,40.0,42.0,17.0,30.75,31.875
P1,S004,shoes,80,2,2023-08-07,8,32,2023,30.0,11.0,40.0,42.0,22.25,27.75
P1,S004,shoes,80,2,2023-08-14,37,33,2023,8.0,30.0,11.0,40.0,21.5,29.125
P1,S004,shoes,80,2,2023-08-21,30,34,2023,37.0,8.0,30.0,11.0,26.25,26.875
P1,S004,shoes,80,2,2023-08-28,28,35,2023,30.0,37.0,8.0,30.0,25.75,28.25
P1,S004,shoes,80,2,2023-09-04,32,36,2023,28.0,30.0,37.0,8.0,31.75,27.0
P1,S004,shoes,80,2,2023-09-11,12,37,2023,32.0,28.0,30.0,37.0,25.5,23.5
P1,S004,shoes,80,2,2023-09-18,29,38,2023,12.0,32.0,28.0,30.0,25.25,25.75
P1,S004,shoes,80,2,2023-09-25,28,39,2023,29.0,12.0,32.0,28.0,25.25,25.5
P1,S004,shoes,80,2,2023-10-02,20,40,2023,28.0,29.0,12.0,32.0,22.25,27.0
P1,S004,shoes,80,2,2023-10-09,5,41,2023,20.0,28.0,29.0,12.0,20.5,23.0
P1,S004,shoes,80,2,2023-10-16,0,42,2023,5.0,20.0,28.0,29.0,13.25,19.25
P1,S004,shoes,80,2,2023-10-23,6,43,2023,0.0,5.0,20.0,28.0,7.75,16.5
P1,S004,shoes,80,2,2023-10-30,10,44,2023,6.0,0.0,5.0,20.0,5.25,13.75
P1,S004,shoes,80,2,2023-11-06,20,45,2023,10.0,6.0,0.0,5.0,9.0,14.75
P1,S004,shoes,80,2,2023-11-13,0,46,2023,20.0,10.0,6.0,0.0,9.0,11.125
P1,S004,shoes,80,2,2023-11-20,0,47,2023,0.0,20.0,10.0,6.0,7.5,7.625
P1,S004,shoes,80,2,2023-11-27,21,48,2023,0.0,0.0,20.0,10.0,10.25,7.75
P1,S004,shoes,80,2,2023-12-04,12,49,2023,21.0,0.0,0.0,20.0,8.25,8.625
P1,S004,shoes,80,2,2023-12-11,30,50,2023,12.0,21.0,0.0,0.0,15.75,12.375
P1,S004,shoes,80,2,2023-12-18,27,51,2023,30.0,12.0,21.0,0.0,22.5,15.0
P1,S004,shoes,80,2,2023-12-25,40,52,2023,27.0,30.0,12.0,21.0,27.25,18.75
P1,S005,shoes,84,2,2022-01-31,37,5,2022,16.0,22.0,32.0,25.0,26.75,26.4
P1,S005,shoes,84,2,2022-02-07,43,6,2022,37.0,16.0,22.0,32.0,29.5,29.166666666666668
P1,S005,shoes,84,2,2022-02-14,15,7,2022,43.0,37.0,16.0,22.0,27.75,27.142857142857142
P1,S005,shoes,84,2,2022-02-21,33,8,2022,15.0,43.0,37.0,16.0,32.0,27.875
P1,S005,shoes,84,2,2022-02-28,12,9,2022,33.0,15.0,43.0,37.0,25.75,26.25
P1,S005,shoes,84,2,2022-03-07,15,10,2022,12.0,33.0,15.0,43.0,18.75,24.125
P1,S005,shoes,84,2,2022-03-14,2,11,2022,15.0,12.0,33.0,15.0,15.5,21.625
P1,S005,shoes,84,2,2022-03-21,28,12,2022,2.0,15.0,12.0,33.0,14.25,23.125
P1,S005,shoes,84,2,2022-03-28,32,13,2022,28.0,2.0,15.0,12.0,19.25,22.5
P1,S005,shoes,84,2,2022-04-04,8,14,2022,32.0,28.0,2.0,15.0,17.5,18.125
P1,S005,shoes,84,2,2022-04-11,7,15,2022,8.0,32.0,28.0,2.0,18.75,17.125
P1,S005,shoes,84,2,2022-04-18,58,16,2022,7.0,8.0,32.0,28.0,26.25,20.25
P1,S005,shoes,84,2,2022-04-25,2,17,2022,58.0,7.0,8.0,32.0,18.75,19.0
P1,S005,shoes,84,2,2022-05-02,22,18,2022,2.0,58.0,7.0,8.0,22.25,19.875
P1,S005,shoes,84,2,2022-05-09,0,19,2022,22.0,2.0,58.0,7.0,20.5,19.625
P1,S005,shoes,84,2,2022-05-16,57,20,2022,0.0,22.0,2.0,58.0,20.25,23.25
P1,S005,shoes,84,2,2022-05-23,45,21,2022,57.0,0.0,22.0,2.0,31.0,24.875
P1,S005,shoes,84,2,2022-05-30,30,22,2022,45.0,57.0,0.0,22.0,33.0,27.625
P1,S005,shoes,84,2,2022-06-06,20,23,2022,30.0,45.0,57.0,0.0,38.0,29.25
P1,S005,shoes,84,2,2022-06-13,40,24,2022,20.0,30.0,45.0,57.0,33.75,27.0
P1,S005,shoes,84,2,2022-06-20,11,25,2022,40.0,20.0,30.0,45.0,25.25,28.125
P1,S005,shoes,84,2,2022-06-27,35,26,2022,11.0,40.0,20.0,30.0,26.5,29.75
P1,S005,shoes,84,2,2022-07-04,18,27,2022,35.0,11.0,40.0,20.0,26.0,32.0
P1,S005,shoes,84,2,2022-07-11,26,28,2022,18.0,35.0,11.0,40.0,22.5,28.125
P1,S005,shoes,84,2,2022-07-18,0,29,2022,26.0,18.0,35.0,11.0,19.75,22.5
P1,S005,shoes,84,2,2022-07-25,3,30,2022,0.0,26.0,18.0,35.0,11.75,19.125
P1,S005,shoes,84,2,2022-08-01,21,31,2022,3.0,0.0,26.0,18.0,12.5,19.25
P1,S005,shoes,84,2,2022-08-08,25,32,2022,21.0,3.0,0.0,26.0,12.25,17.375
P1,S005,shoes,84,2,2022-08-15,31,33,2022,25.0,21.0,3.0,0.0,20.0,19.875
P1,S005,shoes,84,2,2022-08-22,5,34,2022,31.0,25.0,21.0,3.0,20.5,16.125
P1,S005,shoes,84,2,2022-08-29,30,35,2022,5.0,31.0,25.0,21.0,22.75,17.625
P1,S005,shoes,84,2,2022-09-05,28,36,2022,30.0,5.0,31.0,25.0,23.5,17.875
P1,S005,shoes,84,2,2022-09-12,14,37,2022,28.0,30.0,5.0,31.0,19.25,19.625
P1,S005,shoes,84,2,2022-09-19,22,38,2022,14.0,28.0,30.0,5.0,23.5,22.0
P1,S005,shoes,84,2,2022-09-26,20,39,2022,22.0,14.0,28.0,30.0,21.0,21.875
P1,S005,shoes,84,2,2022-10-03,15,40,2022,20.0,22.0,14.0,28.0,17.75,20.625
P1,S005,shoes,84,2,2022-10-10,9,41,2022,15.0,20.0,22.0,14.0,16.5,17.875
P1,S005,shoes,84,2,2022-10-17,14,42,2022,9.0,15.0,20.0,22.0,14.5,19.0
P1,S005,shoes,84,2,2022-10-24,27,43,2022,14.0,9.0,15.0,20.0,16.25,18.625
P1,S005,shoes,84,2,2022-10-31,36,44,2022,27.0,14.0,9.0,15.0,21.5,19.625
P1,S005,shoes,84,2,2022-11-07,34,45,2022,36.0,27.0,14.0,9.0,27.75,22.125
P1,S005,shoes,84,2,2022-11-14,26,46,2022,34.0,36.0,27.0,14.0,30.75,22.625
P1,S005,shoes,84,2,2022-11-21,29,47,2022,26.0,34.0,36.0,27.0,31.25,23.75
P1,S005,shoes,84,2,2022-11-28,24,48,2022,29.0,26.0,34.0,36.0,28.25,24.875
P1,S005,shoes,84,2,2022-12-05,26,49,2022,24.0,29.0,26.0,34.0,26.25,27.0
P1,S005,shoes,84,2,2022-12-12,0,50,2022,26.0,24.0,29.0,26.0,19.75,25.25
P1,S005,shoes,84,2,2022-12-19,9,51,2022,0.0,26.0,24.0,29.0,14.75,23.0
P1,S005,shoes,84,2,2022-12-26,27,52,2022,9.0,0.0,26.0,24.0,15.5,21.875
P1,S005,shoes,84,2,2023-01-02,22,1,2023,27.0,9.0,0.0,26.0,14.5,20.375
P1,S005,shoes,84,2,2023-01-09,56,2,2023,22.0,27.0,9.0,0.0,28.5,24.125
P1,S005,shoes,84,2,2023-01-16,40,3,2023,56.0,22.0,27.0,9.0,36.25,25.5
P1,S005,shoes,84,2,2023-01-23,6,4,2023,40.0,56.0,22.0,27.0,31.0,23.25
P1,S005,shoes,84,2,2023-01-30,26,5,2023,6.0,40.0,56.0,22.0,32.0,23.25
P1,S005,shoes,84,2,2023-02-06,2,6,2023,26.0,6.0,40.0,56.0,18.5,23.5
P1,S005,shoes,84,2,2023-02-13,12,7,2023,2.0,26.0,6.0,40.0,11.5,23.875
P1,S005,shoes,84,2,2023-02-20,0,8,2023,12.0,2.0,26.0,6.0,10.0,20.5
P1,S005,shoes,84,2,2023-02-27,55,9,2023,0.0,12.0,2.0,26.0,17.25,24.625
P1,S005,shoes,84,2,2023-03-06,62,10,2023,55.0,0.0,12.0,2.0,32.25,25.375
P1,S005,shoes,84,2,2023-03-13,14,11,2023,62.0,55.0,0.0,12.0,32.75,22.125
P1,S005,shoes,84,2,2023-03-20,49,12,2023,14.0,62.0,55.0,0.0,45.0,27.5
P1,S005,shoes,84,2,2023-03-27,24,13,2023,49.0,14.0,62.0,55.0,37.25,27.25
P1,S005,shoes,84,2,2023-04-03,28,14,2023,24.0,49.0,14.0,62.0,28.75,30.5
P1,S005,shoes,84,2,2023-04-10,26,15,2023,28.0,24.0,49.0,14.0,31.75,32.25
P1,S005,shoes,84,2,2023-04-17,14,16,2023,26.0,28.0,24.0,49.0,23.0,34.0
P1,S005,shoes,84,2,2023-04-24,43,17,2023,14.0,26.0,28.0,24.0,27.75,32.5
P1,S005,shoes,84,2,2023-05-01,35,18,2023,43.0,14.0,26.0,28.0,29.5,29.125
P1,S005,shoes,84,2,2023-05-08,49,19,2023,35.0,43.0,14.0,26.0,35.25,33.5
P1,S005,shoes,84,2,2023-05-15,59,20,2023,49.0,35.0,43.0,14.0,46.5,34.75
P1,S005,shoes,84,2,2023-05-22,11,21,2023,59.0,49.0,35.0,43.0,38.5,33.125
P1,S005,shoes,84,2,2023-05-29,9,22,2023,11.0,59.0,49.0,35.0,32.0,30.75
P1,S005,shoes,84,2,2023-06-05,19,23,2023,9.0,11.0,59.0,49.0,24.5,29.875
P1,S005,shoes,84,2,2023-06-12,33,24,2023,19.0,9.0,11.0,59.0,18.0,32.25
P1,S005,shoes,84,2,2023-06-19,1,25,2023,33.0,19.0,9.0,11.0,15.5,27.0
P1,S005,shoes,84,2,2023-06-26,47,26,2023,1.0,33.0,19.0,9.0,25.0,28.5
P1,S005,shoes,84,2,2023-07-03,25,27,2023,47.0,1.0,33.0,19.0,26.5,25.5
P1,S005,shoes,84,2,2023-07-10,8,28,2023,25.0,47.0,1.0,33.0,20.25,19.125
P1,S005,shoes,84,2,2023-07-17,5,29,2023,8.0,25.0,47.0,1.0,21.25,18.375
P1,S005,shoes,84,2,2023-07-24,44,30,2023,5.0,8.0,25.0,47.0,20.5,22.75
P1,S005,shoes,84,2,2023-07-31,28,31,2023,44.0,5.0,8.0,25.0,21.25,23.875
P1,S005,shoes,84,2,2023-08-07,34,32,2023,28.0,44.0,5.0,8.0,27.75,24.0
P1,S005,shoes,84,2,2023-08-14,38,33,2023,34.0,28.0,44.0,5.0,36.0,28.625
P1,S005,shoes,84,2,2023-08-21,4,34,2023,38.0,34.0,28.0,44.0,26.0,23.25
P1,S005,shoes,84,2,2023-08-28,44,35,2023,4.0,38.0,34.0,28.0,30.0,25.625
P1,S005,shoes,84,2,2023-09-04,23,36,2023,44.0,4.0,38.0,34.0,27.25,27.5
P1,S005,shoes,84,2,2023-09-11,27,37,2023,23.0,44.0,4.0,38.0,24.5,30.25
P1,S005,shoes,84,2,2023-09-18,19,38,2023,27.0,23.0,44.0,4.0,28.25,27.125
P1,S005,shoes,84,2,2023-09-25,18,39,2023,19.0,27.0,23.0,44.0,21.75,25.875
P1,S005,shoes,84,2,2023-10-02,25,40,2023,18.0,19.0,27.0,23.0,22.25,24.75
P1,S005,shoes,84,2,2023-10-09,12,41,2023,25.0,18.0,19.0,27.0,18.5,21.5
P1,S005,shoes,84,2,2023-10-16,11,42,2023,12.0,25.0,18.0,19.0,16.5,22.375
P1,S005,shoes,84,2,2023-10-23,4,43,2023,11.0,12.0,25.0,18.0,13.0,17.375
P1,S005,shoes,84,2,2023-10-30,0,44,2023,4.0,11.0,12.0,25.0,6.75,14.5
P1,S005,shoes,84,2,2023-11-06,16,45,2023,0.0,4.0,11.0,12.0,7.75,13.125
P1,S005,shoes,84,2,2023-11-13,25,46,2023,16.0,0.0,4.0,11.0,11.25,13.875
P1,S005,shoes,84,2,2023-11-20,3,47,2023,25.0,16.0,0.0,4.0,11.0,12.0
P1,S005,shoes,84,2,2023-11-27,7,48,2023,3.0,25.0,16.0,0.0,12.75,9.75
P1,S005,shoes,84,2,2023-12-04,17,49,2023,7.0,3.0,25.0,16.0,13.0,10.375
P1,S005,shoes,84,2,2023-12-11,20,50,2023,17.0,7.0,3.0,25.0,11.75,11.5
P1,S005,shoes,84,2,2023-12-18,18,51,2023,20.0,17.0,7.0,3.0,15.5,13.25
P1,S005,shoes,84,2,2023-12-25,10,52,2023,18.0,20.0,17.0,7.0,16.25,14.5
P1,S006,outerwear,25,4,2022-01-31,4,5,2022,6.0,18.0,14.0,0.0,10.5,8.4
P1,S006,outerwear,25,4,2022-02-07,18,6,2022,4.0,6.0,18.0,14.0,11.5,10.0
P1,S006,outerwear,25,4,2022-02-14,9,7,2022,18.0,4.0,6.0,18.0,9.25,9.857142857142858
P1,S006,outerwear,25,4,2022-02-21,48,8,2022,9.0,18.0,4.0,6.0,19.75,14.625
P1,S006,outerwear,25,4,2022-02-28,28,9,2022,48.0,9.0,18.0,4.0,25.75,18.125
P1,S006,outerwear,25,4,2022-03-07,11,10,2022,28.0,48.0,9.0,18.0,24.0,17.75
P1,S006,outerwear,25,4,2022-03-14,8,11,2022,11.0,28.0,48.0,9.0,23.75,16.5
P1,S006,outerwear,25,4,2022-03-21,28,12,2022,8.0,11.0,28.0,48.0,18.75,19.25
P1,S006,outerwear,25,4,2022-03-28,48,13,2022,28.0,8.0,11.0,28.0,23.75,24.75
P1,S006,outerwear,25,4,2022-04-04,15,14,2022,48.0,28.0,8.0,11.0,24.75,24.375
P1,S006,outerwear,25,4,2022-04-11,17,15,2022,15.0,48.0,28.0,8.0,27.0,25.375
P1,S006,outerwear,25,4,2022-04-18,46,16,2022,17.0,15.0,48.0,28.0,31.5,25.125
P1,S006,outerwear,25,4,2022-04-25,11,17,2022,46.0,17.0,15.0,48.0,22.25,23.0
P1,S006,outerwear,25,4,2022-05-02,19,18,2022,11.0,46.0,17.0,15.0,23.25,24.0
P1,S006,outerwear,25,4,2022-05-09,10,19,2022,19.0,11.0,46.0,17.0,21.5,24.25
P1,S006,outerwear,25,4,2022-05-16,34,20,2022,10.0,19.0,11.0,46.0,18.5,25.0
P1,S006,outerwear,25,4,2022-05-23,20,21,2022,34.0,10.0,19.0,11.0,20.75,21.5
P1,S006,outerwear,25,4,2022-05-30,26,22,2022,20.0,34.0,10.0,19.0,22.5,22.875
P1,S006,outerwear,25,4,2022-06-06,38,23,2022,26.0,20.0,34.0,10.0,29.5,25.5
P1,S006,outerwear,25,4,2022-06-13,4,24,2022,38.0,26.0,20.0,34.0,22.0,20.25
P1,S006,outerwear,25,4,2022-06-20,39,25,2022,4.0,38.0,26.0,20.0,26.75,23.75
P1,S006,outerwear,25,4,2022-06-27,28,26,2022,39.0,4.0,38.0,26.0,27.25,24.875
P1,S006,outerwear,25,4,2022-07-04,43,27,2022,28.0,39.0,4.0,38.0,28.5,29.0
P1,S006,outerwear,25,4,2022-07-11,28,28,2022,43.0,28.0,39.0,4.0,34.5,28.25
P1,S006,outerwear,25,4,2022-07-18,6,29,2022,28.0,43.0,28.0,39.0,26.25,26.5
P1,S006,outerwear,25,4,2022-07-25,30,30,2022,6.0,28.0,43.0,28.0,26.75,27.0
P1,S006,outerwear,25,4,2022-08-01,5,31,2022,30.0,6.0,28.0,43.0,17.25,22.875
P1,S006,outerwear,25,4,2022-08-08,25,32,2022,5.0,30.0,6.0,28.0,16.5,25.5
P1,S006,outerwear,25,4,2022-08-15,12,33,2022,25.0,5.0,30.0,6.0,18.0,22.125
P1,S006,outerwear,25,4,2022-08-22,0,34,2022,12.0,25.0,5.0,30.0,10.5,18.625
